Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Amazon,West,Alaska,Anchorage,Womens Athletic Footwear,55,300,165000,41250,0.25,Outlet
Amazon,West,Alaska,Anchorage,Mens Apparel,65,325,211250,52813,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Apparel,70,500,350000,105000,0.3,Outlet
Amazon,West,Alaska,Anchorage,Mens Street Footwear,65,650,422500,147875,0.35,Outlet
Amazon,West,Alaska,Anchorage,Mens Athletic Footwear,60,425,255000,89250,0.35,Outlet
Amazon,West,Alaska,Anchorage,Womens Street Footwear,55,350,192500,48125,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Athletic Footwear,55,250,137500,34375,0.25,Outlet
Amazon,West,Alaska,Anchorage,Mens Apparel,65,225,146250,36563,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Apparel,70,400,280000,84000,0.3,Outlet
Amazon,West,Alaska,Anchorage,Mens Street Footwear,65,525,341250,119438,0.35,Outlet
Amazon,West,Alaska,Anchorage,Mens Athletic Footwear,60,325,195000,68250,0.35,Outlet
Amazon,West,Alaska,Anchorage,Womens Street Footwear,55,225,123750,30938,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Athletic Footwear,55,200,110000,27500,0.25,Outlet
Amazon,West,Alaska,Anchorage,Mens Apparel,65,200,130000,32500,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Apparel,70,300,210000,63000,0.3,Outlet
Amazon,West,Alaska,Anchorage,Mens Street Footwear,70,450,315000,110250,0.35,Outlet
Amazon,West,Alaska,Anchorage,Mens Athletic Footwear,65,275,178750,62563,0.35,Outlet
Amazon,West,Alaska,Anchorage,Womens Street Footwear,65,175,113750,28438,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Athletic Footwear,65,150,97500,24375,0.25,Outlet
Amazon,West,Alaska,Anchorage,Mens Apparel,75,150,112500,28125,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Apparel,80,275,220000,66000,0.3,Outlet
Amazon,West,Alaska,Anchorage,Mens Street Footwear,75,425,318750,111563,0.35,Outlet
Amazon,West,Alaska,Anchorage,Mens Athletic Footwear,65,300,195000,68250,0.35,Outlet
Amazon,West,Alaska,Anchorage,Womens Street Footwear,65,320,208000,52000,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Athletic Footwear,65,300,195000,48750,0.25,Outlet
Amazon,West,Alaska,Anchorage,Mens Apparel,75,275,206250,51563,0.25,Outlet
Amazon,West,Alaska,Anchorage,Womens Apparel,80,375,300000,90000,0.3,Outlet
Amazon,West,Alaska,Anchorage,Mens Street Footwear,75,600,450000,157500,0.35,Outlet
Amazon,West,Alaska,Anchorage,Mens Athletic Footwear,65,400,260000,91000,0.35,Outlet
Foot Locker,West,Alaska,Anchorage,Mens Street Footwear,35,375,131250,32813,0.25,Outlet
Foot Locker,West,Alaska,Anchorage,Mens Athletic Footwear,45,375,168750,33750,0.2,Outlet
Foot Locker,West,Alaska,Anchorage,Womens Street Footwear,45,375,168750,42188,0.25,Outlet
Foot Locker,West,Alaska,Anchorage,Womens Athletic Footwear,45,225,101250,25313,0.25,Outlet
Foot Locker,West,Alaska,Anchorage,Mens Apparel,50,175,87500,13125,0.15,Outlet
Foot Locker,West,Alaska,Anchorage,Womens Apparel,45,425,191250,76500,0.4,Outlet
Foot Locker,West,Alaska,Anchorage,Mens Street Footwear,35,475,166250,41563,0.25,Outlet
Foot Locker,West,Alaska,Anchorage,Mens Athletic Footwear,45,375,168750,33750,0.2,Outlet
Foot Locker,West,Alaska,Anchorage,Womens Street Footwear,45,375,168750,42188,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,45,225,101250,25313,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,50,150,75000,11250,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,45,350,157500,63000,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,45,500,225000,56250,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,55,350,192500,38500,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,60,375,225000,56250,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,55,275,151250,37813,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,60,125,75000,11250,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,55,325,178750,71500,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,60,500,300000,75000,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,65,300,195000,39000,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,65,350,227500,56875,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,50,250,125000,31250,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,55,150,82500,12375,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,70,325,227500,91000,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,55,525,288750,72188,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,60,375,225000,45000,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,60,375,225000,56250,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,55,275,151250,37813,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,60,175,105000,15750,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,75,475,356250,142500,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,70,725,507500,126875,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,75,600,450000,90000,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,75,600,450000,112500,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,75,475,356250,89063,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,85,350,297500,44625,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,100,650,650000,260000,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,80,800,640000,160000,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,85,650,552500,110500,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,85,600,510000,127500,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,80,500,400000,100000,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Apparel,85,550,467500,70125,0.15,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Apparel,100,550,550000,220000,0.4,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Street Footwear,85,750,637500,159375,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Mens Athletic Footwear,75,725,543750,108750,0.2,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Street Footwear,70,600,420000,105000,0.25,Outlet
Foot Locker,West,Hawaii,Honolulu,Womens Athletic Footwear,70,525,367500,91875,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Apparel,70,525,367500,55125,0.15,Outlet
Walmart,West,Hawaii,Honolulu,Womens Apparel,75,350,262500,105000,0.4,Outlet
Walmart,West,Hawaii,Honolulu,Mens Street Footwear,65,550,357500,89375,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Athletic Footwear,70,550,385000,77000,0.2,Outlet
Walmart,West,Hawaii,Honolulu,Womens Street Footwear,65,375,243750,60938,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Womens Athletic Footwear,65,325,211250,52813,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Apparel,75,350,262500,39375,0.15,Outlet
Walmart,West,Hawaii,Honolulu,Womens Apparel,60,375,225000,90000,0.4,Outlet
Walmart,West,Hawaii,Honolulu,Mens Street Footwear,55,475,261250,65313,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Athletic Footwear,65,475,308750,61750,0.2,Outlet
Walmart,West,Hawaii,Honolulu,Womens Street Footwear,60,300,180000,45000,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Womens Athletic Footwear,55,275,151250,37813,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Apparel,65,250,162500,24375,0.15,Outlet
Walmart,West,Hawaii,Honolulu,Womens Apparel,70,300,210000,84000,0.4,Outlet
Walmart,West,Hawaii,Honolulu,Mens Street Footwear,55,525,288750,72188,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Athletic Footwear,60,600,360000,72000,0.2,Outlet
Walmart,West,Hawaii,Honolulu,Womens Street Footwear,55,425,233750,58438,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Womens Athletic Footwear,65,400,260000,65000,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Apparel,85,375,318750,47813,0.15,Outlet
Walmart,West,Hawaii,Honolulu,Womens Apparel,90,500,450000,180000,0.4,Outlet
Walmart,West,Hawaii,Honolulu,Mens Street Footwear,75,700,525000,131250,0.25,Outlet
Walmart,West,Hawaii,Honolulu,Mens Athletic Footwear,85,700,595000,119000,0.2,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Street Footwear,80,500,400000,100000,0.25,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Athletic Footwear,80,500,400000,100000,0.25,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Apparel,90,425,382500,57375,0.15,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Apparel,95,525,498750,199500,0.4,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Street Footwear,40,425,170000,51000,0.3,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Athletic Footwear,50,425,212500,53125,0.25,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Street Footwear,50,425,212500,63750,0.3,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Athletic Footwear,50,275,137500,41250,0.3,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Apparel,55,225,123750,24750,0.2,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Apparel,50,475,237500,106875,0.45,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Street Footwear,40,525,210000,63000,0.3,Outlet
Sports Direct,West,Hawaii,Honolulu,Mens Athletic Footwear,50,425,212500,53125,0.25,Outlet
Sports Direct,West,Hawaii,Honolulu,Womens Street Footwear,50,425,212500,63750,0.3,Outlet
Sports Direct,Southeast,Florida,Orlando,Womens Athletic Footwear,50,275,137500,41250,0.3,Outlet
Sports Direct,Southeast,Florida,Orlando,Mens Apparel,55,200,110000,22000,0.2,Outlet
Sports Direct,Southeast,Florida,Orlando,Womens Apparel,50,400,200000,90000,0.45,Outlet
Sports Direct,Southeast,Florida,Orlando,Mens Street Footwear,50,550,275000,82500,0.3,Outlet
Sports Direct,Southeast,Florida,Orlando,Mens Athletic Footwear,60,400,240000,60000,0.25,Outlet
Sports Direct,Southeast,Florida,Orlando,Womens Street Footwear,65,425,276250,82875,0.3,Outlet
Sports Direct,Southeast,Florida,Orlando,Womens Athletic Footwear,60,325,195000,58500,0.3,Outlet
Sports Direct,Southeast,Florida,Orlando,Mens Apparel,65,175,113750,22750,0.2,Outlet
Sports Direct,Southeast,Florida,Orlando,Womens Apparel,60,375,225000,101250,0.45,Outlet
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,65,550,357500,107250,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,70,350,245000,61250,0.25,Outlet
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,70,400,280000,84000,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,55,300,165000,49500,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Mens Apparel,60,200,120000,24000,0.2,Outlet
Walmart,Southeast,Florida,Orlando,Womens Apparel,75,375,281250,126563,0.45,Outlet
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,60,575,345000,103500,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,65,425,276250,69063,0.25,Outlet
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,65,425,276250,82875,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,60,325,195000,58500,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Mens Apparel,55,225,123750,24750,0.2,Outlet
Walmart,Southeast,Florida,Orlando,Womens Apparel,70,575,402500,181125,0.45,Outlet
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,65,825,536250,160875,0.3,Outlet
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,70,700,490000,122500,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,85,700,595000,178500,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,85,575,488750,146625,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,95,450,427500,85500,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,110,750,825000,371250,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,90,900,810000,243000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,95,750,712500,178125,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,95,700,665000,199500,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,90,600,540000,162000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,95,650,617500,123500,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,110,650,715000,321750,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,95,850,807500,242250,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,85,825,701250,175313,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,80,700,560000,168000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,80,475,380000,114000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,80,475,380000,76000,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,85,300,255000,114750,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,60,500,300000,90000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,65,500,325000,81250,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,60,300,180000,54000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,60,250,150000,45000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,70,275,192500,38500,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,55,300,165000,74250,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,50,400,200000,60000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,65,575,373750,93438,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,60,400,240000,72000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,55,375,206250,61875,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,65,350,227500,45500,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,70,400,280000,126000,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,55,625,343750,103125,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,60,700,420000,105000,0.25,inStore
Walmart,Southeast,Florida,Orlando,Womens Street Footwear,55,525,288750,86625,0.3,inStore
Walmart,Southeast,Florida,Orlando,Womens Athletic Footwear,65,500,325000,97500,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Apparel,85,475,403750,80750,0.2,inStore
Walmart,Southeast,Florida,Orlando,Womens Apparel,90,600,540000,243000,0.45,inStore
Walmart,Southeast,Florida,Orlando,Mens Street Footwear,75,800,600000,180000,0.3,inStore
Walmart,Southeast,Florida,Orlando,Mens Athletic Footwear,85,800,680000,170000,0.25,inStore
West Gear,Southeast,Florida,Orlando,Womens Street Footwear,80,600,480000,144000,0.3,inStore
West Gear,Southeast,Florida,Orlando,Womens Athletic Footwear,80,600,480000,144000,0.3,inStore
West Gear,Southeast,Florida,Orlando,Mens Apparel,90,525,472500,94500,0.2,inStore
West Gear,Southeast,Florida,Orlando,Womens Apparel,95,625,593750,267188,0.45,inStore
West Gear,Southeast,Florida,Orlando,Mens Street Footwear,45,850,382500,172125,0.45,inStore
West Gear,Southeast,Florida,Orlando,Mens Athletic Footwear,45,650,292500,102375,0.35,inStore
West Gear,Southeast,Florida,Orlando,Womens Street Footwear,35,650,227500,56875,0.25,inStore
West Gear,Southeast,Florida,Orlando,Womens Athletic Footwear,40,500,200000,60000,0.3,inStore
West Gear,Southeast,Florida,Orlando,Mens Apparel,55,550,302500,105875,0.35,inStore
West Gear,Southeast,Florida,Orlando,Womens Apparel,45,650,292500,146250,0.5,inStore
West Gear,Southeast,Florida,Orlando,Mens Street Footwear,45,900,405000,182250,0.45,inStore
West Gear,Southeast,Florida,Orlando,Mens Athletic Footwear,45,550,247500,86625,0.35,inStore
West Gear,Southeast,Florida,Orlando,Womens Street Footwear,35,600,210000,52500,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,40,475,190000,57000,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,55,550,302500,105875,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,45,650,292500,146250,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,45,870,391500,176175,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,45,550,247500,86625,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,35,575,201250,50313,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,40,425,170000,51000,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,55,475,261250,91438,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,45,575,258750,129375,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,45,825,371250,167063,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,45,525,236250,82688,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,35,525,183750,45938,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,40,450,180000,54000,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,55,475,261250,91438,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,45,600,270000,135000,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,55,870,478500,215325,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,55,575,316250,110688,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,50,550,275000,68750,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,50,500,250000,75000,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,60,525,315000,110250,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,65,625,406250,203125,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,60,875,525000,236250,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,55,625,343750,120313,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,50,600,300000,75000,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,50,575,287500,86250,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,65,575,373750,130813,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,70,725,507500,253750,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,65,950,617500,277875,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,60,700,420000,147000,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,55,625,343750,85938,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,55,575,316250,94875,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,65,600,390000,136500,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,70,775,542500,271250,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,65,925,601250,270563,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,60,700,420000,147000,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,55,625,343750,85938,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,45,575,258750,77625,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,55,550,302500,105875,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,60,725,435000,217500,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,55,850,467500,210375,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,50,650,325000,113750,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,45,550,247500,61875,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,45,525,236250,70875,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,55,525,288750,101063,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,60,625,375000,187500,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,60,800,480000,216000,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,50,625,312500,109375,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,50,525,262500,65625,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,50,500,250000,75000,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,60,500,300000,105000,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Apparel,65,625,406250,203125,0.5,inStore
West Gear,Northeast,New York,Albany,Mens Street Footwear,60,775,465000,209250,0.45,inStore
West Gear,Northeast,New York,Albany,Mens Athletic Footwear,50,600,300000,105000,0.35,inStore
West Gear,Northeast,New York,Albany,Womens Street Footwear,50,545,272500,68125,0.25,inStore
West Gear,Northeast,New York,Albany,Womens Athletic Footwear,50,575,287500,86250,0.3,inStore
West Gear,Northeast,New York,Albany,Mens Apparel,65,550,357500,125125,0.35,inStore
